feature,benchmark,partial_rho,p,n,q
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_geography_acc,-0.12801929339623988,0.4925098318234018,32,0.5921458668797808
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_government_and_politics_acc,-0.051048384193678555,0.7850660914094418,32,0.8518908418123803
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_macroeconomics_acc,-0.019796384758273573,0.9158185647835768,32,0.9337006567040371
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_microeconomics_acc,-0.12672569331600178,0.4969285461216775,32,0.6064353375875563
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_psychology_acc,-0.006259479243700186,0.9733401612077572,32,0.9800436058441744
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_human_sexuality_acc,-0.23313050910017535,0.20689397195045522,32,0.2837513949264217
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_professional_psychology_acc,-0.04115388462858513,0.8260176475047425,32,0.8663111912854616
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_public_relations_acc,-0.0005471343529022675,0.9976692844053294,32,0.9976692844053294
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_security_studies_acc,-0.1430663918333571,0.4426129778388934,32,0.5401503953259283
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_sociology_acc,0.05182277555223919,0.781883181444913,32,0.825948852075479
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_us_foreign_policy_acc,-0.05410312103577997,0.7725307404787016,32,0.825613993113934
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_stem_acc,-0.042672196575292795,0.8197015729132451,32,0.864649133909931
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_abstract_algebra_acc,-0.1747316137770292,0.3471430335358068,32,0.4761004831419789
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_anatomy_acc,-0.01923175273926571,0.9182114848506908,32,0.9348364838800208
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_astronomy_acc,-0.19976005660949436,0.2812941143876424,32,0.3766043912405982
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_college_biology_acc,-0.030776470163703922,0.8694532087286291,32,0.9197833510573487
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_college_chemistry_acc,0.05875152563640491,0.7535640169963143,32,0.8209467904982202
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_college_computer_science_acc,-0.036865560347375315,0.8439132374062384,32,0.897432748806572
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_college_mathematics_acc,-0.051672859464157804,0.7824990995423196,32,0.8562976673135264
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_college_physics_acc,-0.14265187824414277,0.4439496990288059,32,0.5566504802573878
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_computer_security_acc,-0.09511217446270931,0.6107826619752159,32,0.6890156263948809
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_conceptual_physics_acc,-0.0884884318929178,0.6359515429325575,32,0.7286529433913785
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_electrical_engineering_acc,-0.01389039179845525,0.940880137542893,32,0.9616373064369587
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_elementary_mathematics_acc,-0.027344656169248548,0.8839062923852239,32,0.937149551497894
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_biology_acc,0.013783874758686598,0.9413327143527166,32,0.961053371776307
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_chemistry_acc,-0.20493011794544688,0.26876879260736075,32,0.3800193179806203
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_computer_science_acc,-0.08428015654240147,0.6521538899123136,32,0.7615407244822704
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_mathematics_acc,-0.20701188503788592,0.26382947623492337,32,0.3659570154226356
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_physics_acc,-0.0517972205066579,0.7819881631298782,32,0.8557385437843428
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_high_school_statistics_acc,0.04771998737454132,0.7987846919851436,32,0.8524257077972845
topology_betti_curve.betti_1_curve.std,benchmark_mmlu_machine_learning_acc,-0.12879166694936478,0.48988108504368544,32,0.5958453796454809
topology_betti_curve.betti_1_curve.std,benchmark_boolq_acc,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_copa_acc,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_openbookqa_acc,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_sciq_acc,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_commonsense_qa_acc,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_triviaqa_exact_match,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_nq_open_exact_match,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_gsm8k_exact_match,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_drop_em,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_truthfulqa_mc2_acc,,,0,
topology_betti_curve.betti_1_curve.std,benchmark_lambada_openai_acc,,,0,
topology_betti_curve.betti_1_curve.std,composite_benchmark,-0.17399209387264744,0.34921954078182704,32,0.4486458423752471
topology_betti_curve.betti_1_curve.min,benchmark_arc_challenge_acc,0.33468892026647323,0.0657134394386425,32,0.1091739187037447
topology_betti_curve.betti_1_curve.min,benchmark_arc_easy_acc,0.36943213635950917,0.04081734299295392,32,0.07459369431962329
topology_betti_curve.betti_1_curve.min,benchmark_hellaswag_acc,0.16266974281473864,0.38193754360383214,32,0.48471587565000224
topology_betti_curve.betti_1_curve.min,benchmark_piqa_acc,0.09292205614877723,0.6190584070342093,32,0.7021384902985969
topology_betti_curve.betti_1_curve.min,benchmark_winogrande_acc,0.19993409490122763,0.28086647690258526,32,0.3706017953353607
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_acc,0.36362914548775394,0.04434316046038145,32,0.083115000760356
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_humanities_acc,0.41049817787261134,0.021802728135214222,32,0.04378514908472966
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_formal_logic_acc,0.2879862757244895,0.11617326290119845,32,0.19213270402890512
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_european_history_acc,0.40980140416409827,0.022049663386747298,32,0.044897782550730576
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_us_history_acc,0.21044488148288182,0.2558144817055723,32,0.34693949188640694
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_world_history_acc,0.3049943326505346,0.09524176963356856,32,0.159836135790144
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_international_law_acc,0.24241774106018174,0.18885992906533944,32,0.28280394106975587
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_jurisprudence_acc,0.4394015876184988,0.013390594736275574,32,0.03097634415258685
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_logical_fallacies_acc,0.2604887543126562,0.15697771758546586,32,0.23856696788976203
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_moral_disputes_acc,0.29967626189742513,0.10145277819453269,32,0.16215685423651174
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_moral_scenarios_acc,0.38714830808015177,0.03142299832487572,32,0.06897961494139385
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_philosophy_acc,0.24796134608931183,0.17863434161315217,32,0.2605131657034167
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_prehistory_acc,0.3302672792015992,0.06958777805607852,32,0.11613850629907169
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_professional_law_acc,0.3682832865701055,0.04149688569284726,32,0.07640862327826536
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_world_religions_acc,0.3584195946799117,0.0477118864785282,32,0.08548379660736302
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_other_acc,0.3420426192356437,0.059645084934907056,32,0.1006941272226722
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_business_ethics_acc,0.3624449552501659,0.04509169923790557,32,0.08351624914316579
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_clinical_knowledge_acc,0.303906023808675,0.09648872676567866,32,0.15288452744535327
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_college_medicine_acc,0.3945414083333792,0.028062356961073176,32,0.05998123666241079
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_global_facts_acc,0.27453215700631417,0.13501785460941784,32,0.23388163914569773
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_human_aging_acc,0.31928083605088076,0.07998360386902315,32,0.12906846452153625
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_management_acc,0.32076558433646174,0.07851274060931535,32,0.13316198001255108
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_marketing_acc,0.4167353138103642,0.019692131666555923,32,0.04124627005229908
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_medical_genetics_acc,0.23021495575391282,0.21279163488365072,32,0.2968524524808181
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_miscellaneous_acc,0.3960054261840662,0.02743300311610697,32,0.05361905154511817
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_nutrition_acc,0.3566145990558644,0.04892547042135509,32,0.08723053384880627
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_professional_accounting_acc,0.32095000227515214,0.07833151245367187,32,0.1386576684382525
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_professional_medicine_acc,0.20974551761070936,0.25743413495833867,32,0.3646983578576464
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_virology_acc,0.3403330707163436,0.06101493294823146,32,0.10090931218361357
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_social_sciences_acc,0.3294819151850901,0.07029412650148492,32,0.12441890187066702
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_econometrics_acc,0.3828311416817263,0.03353197097455163,32,0.07167213679063521
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_geography_acc,0.29432452204696313,0.10800664657078851,32,0.1726184191106969
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_government_and_politics_acc,0.25848872181878607,0.16030228414401004,32,0.2466967783353081
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_macroeconomics_acc,0.38873346335122966,0.03067622082935606,32,0.06479521669837104
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_microeconomics_acc,0.3114908227685425,0.08805092132417469,32,0.15252422627481446
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_psychology_acc,0.29148272161589617,0.11161325998379201,32,0.17874472877608458
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_human_sexuality_acc,0.28099901479633976,0.12569905950460902,32,0.1941621194286598
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_professional_psychology_acc,0.28255125526718194,0.12353468639938092,32,0.18852579490176924
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_public_relations_acc,0.3344459340038658,0.065921878667355,32,0.11259087220989837
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_security_studies_acc,0.245727990743234,0.18270592727108514,32,0.27766742793173227
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_sociology_acc,0.26404756300988164,0.1511849880385434,32,0.2321769459163345
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_us_foreign_policy_acc,0.27273538006469783,0.13769452344398925,32,0.21553468230740072
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_stem_acc,0.282985246121717,0.12293450761326286,32,0.20194410127032617
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_abstract_algebra_acc,0.5067790726074464,0.0036215623464179725,32,0.01050540506044261
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_anatomy_acc,0.29701556896474857,0.10467257164191568,32,0.1685366737229964
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_astronomy_acc,0.3709369042541615,0.03994081369582636,32,0.07429194608562104
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_college_biology_acc,0.33275040648445675,0.06739073700592568,32,0.12366000974641465
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_college_chemistry_acc,0.37610294955526735,0.037046001368728154,32,0.0797337296127551
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_college_computer_science_acc,0.19382828223140508,0.2961194972222574,32,0.4061226125130772
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_college_mathematics_acc,0.20423726235633952,0.2704259489441958,32,0.39457359017606214
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_college_physics_acc,0.30546830357198673,0.0947025421958374,32,0.16926053385123993
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_computer_security_acc,0.37642569049237695,0.03687092277541981,32,0.06947952942047121
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_conceptual_physics_acc,0.46507775110401756,0.00838324490252429,32,0.02127830563800436
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_electrical_engineering_acc,0.230316726508404,0.21258385419731307,32,0.3042597929143928
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_elementary_mathematics_acc,0.257814680406532,0.1614339864294858,32,0.2588343316796002
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_biology_acc,0.35291458931389147,0.05148981288768928,32,0.10455292561361351
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_chemistry_acc,0.41649491113818776,0.01977022796123884,32,0.046770345112186376
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_computer_science_acc,0.3239725863206405,0.07540692695586948,32,0.1349525820426549
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_mathematics_acc,0.26418904210101496,0.15095793339704544,32,0.23531614319673186
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_physics_acc,0.16918974238684434,0.3628851333539578,32,0.48281012464936185
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_high_school_statistics_acc,0.22989186503910433,0.2134521945690233,32,0.3578751243806331
topology_betti_curve.betti_1_curve.min,benchmark_mmlu_machine_learning_acc,0.2864093792316225,0.11827459137359231,32,0.19213050287576885
topology_betti_curve.betti_1_curve.min,benchmark_boolq_acc,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_copa_acc,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_openbookqa_acc,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_sciq_acc,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_commonsense_qa_acc,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_triviaqa_exact_match,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_nq_open_exact_match,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_gsm8k_exact_match,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_drop_em,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_truthfulqa_mc2_acc,,,0,
topology_betti_curve.betti_1_curve.min,benchmark_lambada_openai_acc,,,0,
topology_betti_curve.betti_1_curve.min,composite_benchmark,0.3879479710328934,0.031044447361937122,32,0.05987728501735102
topology_betti_curve.betti_1_curve.max,benchmark_arc_challenge_acc,-0.10515196061419772,0.5734574922010176,32,0.6549959793733497
topology_betti_curve.betti_1_curve.max,benchmark_arc_easy_acc,-0.10472382893888396,0.5750280437769755,32,0.6588487460830237
topology_betti_curve.betti_1_curve.max,benchmark_hellaswag_acc,-0.12730035155013297,0.4949631465125939,32,0.5941183252885158
topology_betti_curve.betti_1_curve.max,benchmark_piqa_acc,-0.09979832570846779,0.5932335933178248,32,0.6818455294266194
topology_betti_curve.betti_1_curve.max,benchmark_winogrande_acc,-0.19887055756390118,0.2834862760057191,32,0.37137718236591516
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_acc,0.1134571739565265,0.5433791956731793,32,0.6406616000598291
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_humanities_acc,0.19107708739891419,0.303160595122018,32,0.4007421248357959
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_formal_logic_acc,0.19944921064757726,0.2820589490646128,32,0.38683882132501307
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_european_history_acc,0.07434871337689343,0.6910018518863963,32,0.7747275363941039
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_us_history_acc,0.09863183323201068,0.5975814820062331,32,0.6913663945959673
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_world_history_acc,0.1737563303752815,0.3498831110942331,32,0.4479239128018991
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_international_law_acc,0.1323781698814191,0.47776887823359737,32,0.5640019536836405
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_jurisprudence_acc,0.14717114182583066,0.42949433323913366,32,0.5245329249178252
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_logical_fallacies_acc,0.09384212255512168,0.6155761236859694,32,0.7165384497045281
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_moral_disputes_acc,0.15227733818413827,0.4134781180256122,32,0.5157892564449189
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_moral_scenarios_acc,0.1991526564374077,0.28278986283930285,32,0.390773893639944
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_philosophy_acc,0.058741922320955764,0.7536030604216657,32,0.8137132011347675
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_prehistory_acc,0.17220650207757665,0.35426403384222915,32,0.4543280855064377
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_professional_law_acc,0.09027870261301339,0.6291079617512647,32,0.7230784906292052
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_world_religions_acc,0.2271554910512547,0.219102937937258,32,0.29715073772195844
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_other_acc,0.050869482100972224,0.7858019026815977,32,0.8385710815478071
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_business_ethics_acc,0.21039966599717247,0.25591899278204866,32,0.34708123139828867
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_clinical_knowledge_acc,0.10775343383581042,0.5639559684669493,32,0.653330923849984
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_college_medicine_acc,0.22860493630196746,0.21609722626168582,32,0.30844886685926953
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_global_facts_acc,0.16444497329926613,0.37669341151442404,32,0.5096517347966336
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_human_aging_acc,-0.05143265269926693,0.7834862387383958,32,0.834881108626483
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_management_acc,0.13676792564237192,0.463157878283992,32,0.5521825290662289
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_marketing_acc,0.057018490008515665,0.7606194572725034,32,0.8116975522134305
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_medical_genetics_acc,0.15546861924423197,0.4036409045377509,32,0.4959016827178083
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_miscellaneous_acc,0.09885701503289465,0.5967410900035679,32,0.6782232116110307
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_nutrition_acc,0.27431600453910554,0.13533782759064827,32,0.20567973382279395
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_professional_accounting_acc,0.21377405986385317,0.24819652955207916,32,0.34624363187513335
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_professional_medicine_acc,0.04471868408993347,0.8112058918275253,32,0.8656347063518097
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_virology_acc,0.03084289384465075,0.8691738573450505,32,0.8898684729961231
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_social_sciences_acc,0.16911862970225758,0.363089842852772,32,0.4642466322411927
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_econometrics_acc,0.1306484877136156,0.48359084319970114,32,0.5991608582694603
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_geography_acc,0.04620371074810159,0.8050541310423149,32,0.878350104167063
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_government_and_politics_acc,0.11880403800235824,0.5244174755968838,32,0.6223200887359124
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_macroeconomics_acc,0.2575571133116642,0.1618679417089781,32,0.24858291048164496
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_microeconomics_acc,0.10485053789810658,0.5745630259493235,32,0.6829358893804155
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_psychology_acc,0.1944412485467529,0.2945649808975612,32,0.39655064647535404
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_human_sexuality_acc,0.0124668867769316,0.9469298613968054,32,0.9574076468617768
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_professional_psychology_acc,0.05056581669778621,0.7870512710668556,32,0.8411322794588764
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_public_relations_acc,0.12676653952293043,0.4967887173133465,32,0.5819752441603466
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_security_studies_acc,0.08104822112844905,0.6647041555988324,32,0.7452434627956235
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_sociology_acc,0.22313814465115114,0.22758184684410465,32,0.315423839808255
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_us_foreign_policy_acc,0.18291811547028866,0.3246557545498412,32,0.41635676592269105
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_stem_acc,0.10114039943213525,0.5882483144292268,32,0.6909633765181593
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_abstract_algebra_acc,0.0872896646311887,0.6405505693174773,32,0.740889978118791
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_anatomy_acc,0.19034984035869806,0.30503929391108464,32,0.40249769647834455
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_astronomy_acc,0.04769882267433501,0.798872119385037,32,0.8613208248826875
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_college_biology_acc,0.2406682057190049,0.1921702599352637,32,0.2803921357538478
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_college_chemistry_acc,0.2407584563725849,0.1919985130939328,32,0.28650743939703566
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_college_computer_science_acc,0.10690610443216883,0.5670428238286611,32,0.6803758216592126
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_college_mathematics_acc,0.07940418596908826,0.6711228746971711,32,0.7653522954814853
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_college_physics_acc,0.07317498777563541,0.6956467419793997,32,0.7835404751724825
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_computer_security_acc,0.20734845011220598,0.2630365295230135,32,0.34644991546184295
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_conceptual_physics_acc,0.2248249767620917,0.22399509294847864,32,0.31980549403386305
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_electrical_engineering_acc,0.12042221725137946,0.5187429119045204,32,0.6185988068551458
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_elementary_mathematics_acc,0.07232370800018749,0.699022380078776,32,0.7856539576771258
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_biology_acc,0.22801550944787244,0.2173161087836648,32,0.3183528567552284
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_chemistry_acc,0.03271165126005252,0.8613210715211261,32,0.8929551029600677
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_computer_science_acc,0.18681892191297583,0.3142644502697096,32,0.4275153104184737
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_mathematics_acc,-0.020018534629448973,0.9148772867435211,32,0.9526713626916152
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_physics_acc,0.004940055866945546,0.9789583374295607,32,0.9829925064024847
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_high_school_statistics_acc,0.13302284919885093,0.47560826996980876,32,0.6414569102360336
topology_betti_curve.betti_1_curve.max,benchmark_mmlu_machine_learning_acc,0.04313675002277648,0.8177712543141493,32,0.8803988025090473
topology_betti_curve.betti_1_curve.max,benchmark_boolq_acc,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_copa_acc,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_openbookqa_acc,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_sciq_acc,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_commonsense_qa_acc,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_triviaqa_exact_match,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_nq_open_exact_match,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_gsm8k_exact_match,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_drop_em,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_truthfulqa_mc2_acc,,,0,
topology_betti_curve.betti_1_curve.max,benchmark_lambada_openai_acc,,,0,
topology_betti_curve.betti_1_curve.max,composite_benchmark,0.044466954785914885,0.8122497929882737,32,0.864722526476063
topology_betti_curve.betti_1_curve.slope,benchmark_arc_challenge_acc,-0.21657649274245466,0.24190163336722081,32,0.33490548104439094
topology_betti_curve.betti_1_curve.slope,benchmark_arc_easy_acc,-0.1823441876425957,0.32620230109187864,32,0.42657223988937976
topology_betti_curve.betti_1_curve.slope,benchmark_hellaswag_acc,-0.027094515271620885,0.8849612500564494,32,0.9268003922510953
topology_betti_curve.betti_1_curve.slope,benchmark_piqa_acc,0.04932856491252923,0.7921470256234087,32,0.8416562147248716
topology_betti_curve.betti_1_curve.slope,benchmark_winogrande_acc,-0.1200879398289854,0.5199126744349727,32,0.6129938145354275
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_acc,-0.3165929717771605,0.08270016285598447,32,0.1393255601402046
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_humanities_acc,-0.3376319140391864,0.06322951014954814,32,0.10724077011443083
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_formal_logic_acc,-0.3706931213427388,0.04008178200522461,32,0.0798359200158561
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_high_school_european_history_acc,-0.3248937078775205,0.07453266460292474,32,0.12670552982497205
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_high_school_us_history_acc,-0.2674873914990932,0.1457340631230788,32,0.22240417566382173
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_high_school_world_history_acc,-0.33935944925162304,0.06180604494440445,32,0.11333520178094418
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_international_law_acc,-0.17595289605354392,0.3437301141968576,32,0.44237097443292767
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_jurisprudence_acc,-0.39071253120485966,0.029764188415033033,32,0.05839086216018318
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_logical_fallacies_acc,-0.26610521519607644,0.1479069373872952,32,0.22666660635243774
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_moral_disputes_acc,-0.2511110149573417,0.17300153000343865,32,0.2499290878112918
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_moral_scenarios_acc,-0.4102334861212989,0.02189626463810379,32,0.05033386619639582
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_philosophy_acc,-0.14182516943684242,0.44662217236900736,32,0.546314536234949
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_prehistory_acc,-0.1855003214881137,0.3177536111250321,32,0.412571740199642
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_professional_law_acc,-0.3593127495215299,0.0471203024132707,32,0.08589760863865556
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_world_religions_acc,-0.3434614867362692,0.0585266037742751,32,0.10161458149522593
topology_betti_curve.betti_1_curve.slope,benchmark_mmlu_other_acc,-0.29868338885413515,0.10264543236014867,32,0.15829917944149507
